appointment_type,agency,employee_count,avg_pay,avg_tenure
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),FED MEDIATION AND CONCILIATION SERVICE,0,,
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),FED MINE SAFETY AND HEALTH REVIEW CMSN,2,124424.5,2.8
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),FED RETIREMENT THRIFT INVESTMENT BOARD,0,,
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),FEDERAL COMMUNICATIONS COMMISSION,3,161264.0,1.83
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),FEDERAL DEPOSIT INSURANCE CORPORATION,1,325000.0,0.0
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),FEDERAL ELECTION COMMISSION,0,,
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),FEDERAL FINANCIAL INST. EXAM. COUNCIL,0,,
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),FEDERAL HOUSING FINANCE AGENCY,4,212500.0,0.65
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),FEDERAL LABOR RELATIONS AUTHORITY,2,154140.0,12.9
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),FEDERAL MARITIME COMMISSION,0,,
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),FEDERAL PERMITTING IMPROVEMENT STEER,4,144415.75,0.3
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),FEDERAL RESERVE SYSTEM,2,265500.0,0.55
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),FEDERAL TRADE COMMISSION,10,139968.8,0.59
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),GENERAL SERVICES ADMINISTRATION,11,144282.7,1.53
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),GOVERNMENT PUBLISHING OFFICE,0,,
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),GULF COAST ECOSYSTEM RESTORATION COUNCIL,0,,
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),HARRY S. TRUMAN SCHOLARSHIP FOUNDATION,0,,
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),INTER BOUND AND WATER COMM U.S. SECTION,0,,
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),INTER-AMERICAN FOUNDATION,0,,
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),INTERNAT BOUNDARY CMSN: U.S. AND CANADA,0,,
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),INTERNATIONAL JOINT CMSN: U.S. & CANADA,0,,
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),JAMES MADISON MEMORIAL FELLOWSHIP FOUND,0,,
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),JAPAN-UNITED STATES FRIENDSHIP CMSN,0,,
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),JUDICIAL BRANCH,0,,
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),MARINE MAMMAL COMMISSION,0,,
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),MEDICAID & CHIP PAYMENT & ACCESS COMM,0,,
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),MERIT SYSTEMS PROTECTION BOARD,3,179847.0,10.03
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),MILLENNIUM CHALLENGE CORPORATION,0,,
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),MORRIS K. UDALL & STEWART L. UDALL FOUND,0,,
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),NAT AERONAUTICS AND SPACE ADMINISTRATION,14,118112.21,0.44
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),NAT ARCHIVES AND RECORDS ADMINISTRATION,1,195200.0,0.4
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),NAT CMSN ON LIBRARIES AND INFO SCIENCE,0,,
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),NAT FOUNDATION ON ARTS AND HUMANITIES,4,170948.75,6.7
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),NATIONAL CAPITAL PLANNING COMMISSION,0,,
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),NATIONAL COUNCIL ON DISABILITY,0,,
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),NATIONAL CREDIT UNION ADMINISTRATION,5,,11.2
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),NATIONAL LABOR RELATIONS BOARD,0,,
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),NATIONAL MEDIATION BOARD,2,108162.0,2.25
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),NATIONAL SCIENCE FOUNDATION,0,,
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),NATIONAL SECURITY COUNCIL,0,,
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),NATIONAL TRANSPORTATION SAFETY BOARD,9,140093.56,5.92
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),NORTHERN BORDER REGIONAL COMMISSION,0,,
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),NUCLEAR REGULATORY COMMISSION,0,,
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),NUCLEAR WASTE TECHNICAL REVIEW BOARD,0,,
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),OCCUPATIONAL SAFETY & HEALTH REVIEW CMSN,0,,
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),OFC OF THE NAT CYBER DIR,0,,
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),OFFICE OF ADMINISTRATION,0,,
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),OFFICE OF GOVERNMENT ETHICS,0,,
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),OFFICE OF MANAGEMENT AND BUDGET,35,113859.57,2.82
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),OFFICE OF NATIONAL DRUG CONTROL POLICY,10,119093.6,0.67
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),OFFICE OF PERSONNEL MANAGEMENT,24,123755.58,1.65
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),OFFICE OF SCIENCE AND TECHNOLOGY POLICY,5,117801.8,3.96
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),OFFICE OF SPECIAL COUNSEL,2,173593.5,2.4
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),OFFICE OF THE U.S. TRADE REPRESENTATIVE,7,154339.43,6.19
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),PEACE CORPS,0,,
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),PENSION BENEFIT GUARANTY CORPORATION,0,,
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),PRESIDIO TRUST,0,,
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),PRIVACY AND CIVIL LIBERTIES OVERSIGHT,0,,
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),PUBLIC BUILDINGS REFORM BOARD,0,,
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),PUBLIC INTEREST DECLASSIFICATION BOARD,0,,
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),RAILROAD RETIREMENT BOARD,0,,
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),SECURITIES AND EXCHANGE COMMISSION,21,213150.33,2.29
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),SELECTIVE SERVICE SYSTEM,0,,
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),SMALL BUSINESS ADMINISTRATION,68,137628.75,1.74
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),SMITHSONIAN INSTITUTION,0,,
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),SOCIAL SECURITY ADMINISTRATION,3,144091.0,0.27
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),SOUTHWEST BORDER REGIONAL COMMISSION,0,,
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),SURFACE TRANSPORTATION BOARD,0,,
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),THE US SEMIQUINCENTENNIAL COMMISSION,0,,
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),TRADE AND DEVELOPMENT AGENCY,0,,
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),U.S. AGENCY FOR INTERNATIONAL DEV,0,,
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),U.S. CMSN ON INTERNATL RELIGIOUS FREEDOM,0,,
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),U.S. HOLOCAUST MEMORIAL MUSEUM,0,,
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),U.S. INTERAGENCY COUNCIL ON HOMELESSNESS,0,,
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),U.S. INTERNATIONAL TRADE COMMISSION,10,185563.6,15.26
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),U.S.-CHINA ECONOMIC & SECURITY REV CMSN,0,,
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),U.S.AGENCY FOR GLOBAL MEDIA,2,167603.0,3.65
SCHEDULE C (EXCEPTED SERVICE NONPERMANENT),UTAH RECLAMATN MITIGATN & CONSERVTN CMSN,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),ADMIN CONFERENCE OF THE UNITED STATES,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),ADV COUNCIL ON HISTORIC PRESERVATION,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),AFRICAN DEVELOPMENT FOUNDATION,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),AMERICAN BATTLE MONUMENTS COMMISSION,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),APPALACHIAN REGIONAL COMMISSION,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),ARCHITECTL & TRANS BARRIER COMPLIANCE BD,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),ARCTIC RESEARCH COMMISSION,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),ARMED FORCES RETIREMENT HOME,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),BARRY GOLDWATER SCHOL & EXCEL IN ED FOUN,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),CHEMICAL SAFETY/HAZARD INVESTIGATION BD,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),CIVIL RIGHTS COLD CASE REVIEW BOARD,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),CMSN FOR PRES OF AMERICA'S HERITAGE ABRD,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),CMTE FOR PURCH FRM PPLE BLIND OR SEV DIS,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),COMMISSION OF FINE ARTS,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),COMMISSION ON CIVIL RIGHTS,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),COMMODITY FUTURES TRADING COMMISSION,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),CONSUMER PRODUCT SAFETY COMMISSION,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),CORP FOR NATIONAL AND COMMUNITY SERVICE,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),COUNCIL OF ECONOMIC ADVISERS,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),COUNCIL OF INSP. GEN. ON INTEG.& EFFIC.,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),COUNCIL ON ENVIR QUAL/OFC OF ENVIR QUAL,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),COURT SERVICES AND OFFENDR SUPERVSN AGY,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),DEFENSE NUCLEAR FACILITIES SAFETY BOARD,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),DELTA REGIONAL AUTHORITY,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),DENALI COMMISSION,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),DEPARTMENT OF AGRICULTURE,23,39738.41,2.53
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),DEPARTMENT OF COMMERCE,9,52593.56,2.97
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),DEPARTMENT OF DEFENSE,10,,3.0
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),DEPARTMENT OF EDUCATION,1,46148.0,0.9
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),DEPARTMENT OF ENERGY,8,49063.5,1.6
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),DEPARTMENT OF HEALTH AND HUMAN SERVICES,7,45549.71,2.47
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),DEPARTMENT OF HOMELAND SECURITY,27,41368.0,1.34
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),DEPARTMENT OF HOUSING AND URBAN DEVELOPM,2,56884.5,2.9
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),DEPARTMENT OF INTERIOR,47,41787.7,2.33
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),DEPARTMENT OF JUSTICE,86,64140.99,1.27
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),DEPARTMENT OF LABOR,1,57164.0,0.8
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),DEPARTMENT OF STATE,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),DEPARTMENT OF THE AIR FORCE,31,,2.34
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),DEPARTMENT OF THE ARMY,50,,1.5
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),DEPARTMENT OF THE NAVY,10,,1.79
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),DEPARTMENT OF TRANSPORTATION,8,44321.0,2.11
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),DEPARTMENT OF TREASURY,10,35353.2,1.93
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),DEPARTMENT OF VETERANS AFFAIRS,41,41552.9,1.34
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),DFC,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),ELECTION ASSISTANCE COMMISSION,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),ENVIRONMENTAL PROTECTION AGENCY,2,45065.0,1.1
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),EQUAL EMPLOYMENT OPPORTUNITY COMMISSION,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),EXPORT-IMPORT BANK OF THE UNITED STATES,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),FARM CREDIT ADMINISTRATION,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),FARM CREDIT SYSTEM INSURANCE CORPORATION,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),FED MEDIATION AND CONCILIATION SERVICE,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),FED MINE SAFETY AND HEALTH REVIEW CMSN,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),FED RETIREMENT THRIFT INVESTMENT BOARD,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),FEDERAL COMMUNICATIONS COMMISSION,1,74584.0,2.1
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),FEDERAL DEPOSIT INSURANCE CORPORATION,16,51995.0,2.47
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),FEDERAL ELECTION COMMISSION,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),FEDERAL FINANCIAL INST. EXAM. COUNCIL,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),FEDERAL HOUSING FINANCE AGENCY,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),FEDERAL LABOR RELATIONS AUTHORITY,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),FEDERAL MARITIME COMMISSION,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),FEDERAL PERMITTING IMPROVEMENT STEER,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),FEDERAL RESERVE SYSTEM,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),FEDERAL TRADE COMMISSION,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),GENERAL SERVICES ADMINISTRATION,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),GOVERNMENT PUBLISHING OFFICE,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),GULF COAST ECOSYSTEM RESTORATION COUNCIL,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),HARRY S. TRUMAN SCHOLARSHIP FOUNDATION,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),INTER BOUND AND WATER COMM U.S. SECTION,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),INTER-AMERICAN FOUNDATION,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),INTERNAT BOUNDARY CMSN: U.S. AND CANADA,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),INTERNATIONAL JOINT CMSN: U.S. & CANADA,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),JAMES MADISON MEMORIAL FELLOWSHIP FOUND,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),JAPAN-UNITED STATES FRIENDSHIP CMSN,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),JUDICIAL BRANCH,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),MARINE MAMMAL COMMISSION,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),MEDICAID & CHIP PAYMENT & ACCESS COMM,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),MERIT SYSTEMS PROTECTION BOARD,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),MILLENNIUM CHALLENGE CORPORATION,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),MORRIS K. UDALL & STEWART L. UDALL FOUND,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),NAT AERONAUTICS AND SPACE ADMINISTRATION,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),NAT ARCHIVES AND RECORDS ADMINISTRATION,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),NAT CMSN ON LIBRARIES AND INFO SCIENCE,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),NAT FOUNDATION ON ARTS AND HUMANITIES,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),NATIONAL CAPITAL PLANNING COMMISSION,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),NATIONAL COUNCIL ON DISABILITY,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),NATIONAL CREDIT UNION ADMINISTRATION,1,,1.4
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),NATIONAL LABOR RELATIONS BOARD,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),NATIONAL MEDIATION BOARD,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),NATIONAL SCIENCE FOUNDATION,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),NATIONAL SECURITY COUNCIL,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),NATIONAL TRANSPORTATION SAFETY BOARD,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),NORTHERN BORDER REGIONAL COMMISSION,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),NUCLEAR REGULATORY COMMISSION,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),NUCLEAR WASTE TECHNICAL REVIEW BOARD,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),OCCUPATIONAL SAFETY & HEALTH REVIEW CMSN,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),OFC OF THE NAT CYBER DIR,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),OFFICE OF ADMINISTRATION,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),OFFICE OF GOVERNMENT ETHICS,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),OFFICE OF MANAGEMENT AND BUDGET,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),OFFICE OF NATIONAL DRUG CONTROL POLICY,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),OFFICE OF PERSONNEL MANAGEMENT,1,41247.0,1.1
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),OFFICE OF SCIENCE AND TECHNOLOGY POLICY,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),OFFICE OF SPECIAL COUNSEL,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),OFFICE OF THE U.S. TRADE REPRESENTATIVE,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),PEACE CORPS,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),PENSION BENEFIT GUARANTY CORPORATION,1,46148.0,1.2
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),PRESIDIO TRUST,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),PRIVACY AND CIVIL LIBERTIES OVERSIGHT,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),PUBLIC BUILDINGS REFORM BOARD,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),PUBLIC INTEREST DECLASSIFICATION BOARD,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),RAILROAD RETIREMENT BOARD,2,44777.0,2.1
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),SECURITIES AND EXCHANGE COMMISSION,1,70064.0,4.2
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),SELECTIVE SERVICE SYSTEM,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),SMALL BUSINESS ADMINISTRATION,1,41247.0,1.4
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),SMITHSONIAN INSTITUTION,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),SOCIAL SECURITY ADMINISTRATION,3,40681.33,2.23
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),SOUTHWEST BORDER REGIONAL COMMISSION,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),SURFACE TRANSPORTATION BOARD,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),THE US SEMIQUINCENTENNIAL COMMISSION,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),TRADE AND DEVELOPMENT AGENCY,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),U.S. AGENCY FOR INTERNATIONAL DEV,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),U.S. CMSN ON INTERNATL RELIGIOUS FREEDOM,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),U.S. HOLOCAUST MEMORIAL MUSEUM,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),U.S. INTERAGENCY COUNCIL ON HOMELESSNESS,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),U.S. INTERNATIONAL TRADE COMMISSION,3,57164.0,1.3
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),U.S.-CHINA ECONOMIC & SECURITY REV CMSN,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),U.S.AGENCY FOR GLOBAL MEDIA,0,,
SCHEDULE D (EXCEPTED SERVICE NONPERMANENT),UTAH RECLAMATN MITIGATN & CONSERVTN CMSN,0,,
SCHEDULE D (EXCEPTED SERVICE PERMANENT),ADMIN CONFERENCE OF THE UNITED STATES,0,,
SCHEDULE D (EXCEPTED SERVICE PERMANENT),ADV COUNCIL ON HISTORIC PRESERVATION,0,,
SCHEDULE D (EXCEPTED SERVICE PERMANENT),AFRICAN DEVELOPMENT FOUNDATION,0,,
SCHEDULE D (EXCEPTED SERVICE PERMANENT),AMERICAN BATTLE MONUMENTS COMMISSION,0,,
SCHEDULE D (EXCEPTED SERVICE PERMANENT),APPALACHIAN REGIONAL COMMISSION,0,,
SCHEDULE D (EXCEPTED SERVICE PERMANENT),ARCHITECTL & TRANS BARRIER COMPLIANCE BD,0,,
SCHEDULE D (EXCEPTED SERVICE PERMANENT),ARCTIC RESEARCH COMMISSION,0,,
SCHEDULE D (EXCEPTED SERVICE PERMANENT),ARMED FORCES RETIREMENT HOME,0,,
SCHEDULE D (EXCEPTED SERVICE PERMANENT),BARRY GOLDWATER SCHOL & EXCEL IN ED FOUN,0,,
SCHEDULE D (EXCEPTED SERVICE PERMANENT),CHEMICAL SAFETY/HAZARD INVESTIGATION BD,1,88808.0,0.3
SCHEDULE D (EXCEPTED SERVICE PERMANENT),CIVIL RIGHTS COLD CASE REVIEW BOARD,0,,
SCHEDULE D (EXCEPTED SERVICE PERMANENT),CMSN FOR PRES OF AMERICA'S HERITAGE ABRD,0,,
SCHEDULE D (EXCEPTED SERVICE PERMANENT),CMTE FOR PURCH FRM PPLE BLIND OR SEV DIS,0,,
SCHEDULE D (EXCEPTED SERVICE PERMANENT),COMMISSION OF FINE ARTS,0,,
SCHEDULE D (EXCEPTED SERVICE PERMANENT),COMMISSION ON CIVIL RIGHTS,0,,
SCHEDULE D (EXCEPTED SERVICE PERMANENT),COMMODITY FUTURES TRADING COMMISSION,0,,
SCHEDULE D (EXCEPTED SERVICE PERMANENT),CONSUMER PRODUCT SAFETY COMMISSION,4,61269.25,1.25
SCHEDULE D (EXCEPTED SERVICE PERMANENT),CORP FOR NATIONAL AND COMMUNITY SERVICE,0,,
SCHEDULE D (EXCEPTED SERVICE PERMANENT),COUNCIL OF ECONOMIC ADVISERS,0,,
SCHEDULE D (EXCEPTED SERVICE PERMANENT),COUNCIL OF INSP. GEN. ON INTEG.& EFFIC.,0,,
SCHEDULE D (EXCEPTED SERVICE PERMANENT),COUNCIL ON ENVIR QUAL/OFC OF ENVIR QUAL,0,,
SCHEDULE D (EXCEPTED SERVICE PERMANENT),COURT SERVICES AND OFFENDR SUPERVSN AGY,0,,
SCHEDULE D (EXCEPTED SERVICE PERMANENT),DEFENSE NUCLEAR FACILITIES SAFETY BOARD,0,,
SCHEDULE D (EXCEPTED SERVICE PERMANENT),DELTA REGIONAL AUTHORITY,0,,
SCHEDULE D (EXCEPTED SERVICE PERMANENT),DENALI COMMISSION,0,,
SCHEDULE D (EXCEPTED SERVICE PERMANENT),DEPARTMENT OF AGRICULTURE,178,48719.57,2.19
SCHEDULE D (EXCEPTED SERVICE PERMANENT),DEPARTMENT OF COMMERCE,25,58395.48,1.44
SCHEDULE D (EXCEPTED SERVICE PERMANENT),DEPARTMENT OF DEFENSE,77,,1.68
SCHEDULE D (EXCEPTED SERVICE PERMANENT),DEPARTMENT OF EDUCATION,8,58997.12,0.82
SCHEDULE D (EXCEPTED SERVICE PERMANENT),DEPARTMENT OF ENERGY,22,57945.18,2.95
SCHEDULE D (EXCEPTED SERVICE PERMANENT),DEPARTMENT OF HEALTH AND HUMAN SERVICES,163,69986.8,1.83
SCHEDULE D (EXCEPTED SERVICE PERMANENT),DEPARTMENT OF HOMELAND SECURITY,309,46470.89,1.34
